source,target,type,evidence
Nguyễn Kim,Nguyễn Phúc Khoát,LÀ_CHA_CỦA,Năm Giáp Tý (1748) đời chúa Nguyễn Phúc Khoát truy tôn bà: Từ Tín Chiêu Đức Ý Phi đến năm Bính Dần (1806) Hoàng đế Gia Long chính thức truy tôn thụy hiệu đầy đủ là Từ Tín Chiêu Ý Hoằng Nhân Thục Tức T...
Nguyễn Kim,Vũ Văn Uyên,ĐƯỢC_PHỤC_VỤ_BỞI,"Nguyễn Kim đóng ở nước Ai Lao, Trịnh Ngung, Trịnh Ngang chiếm cứ xứ Thái Nguyên, Vũ Văn Uyên chiếm cứ xứ Tuyên Quang; các tướng đều danh nghĩa phục quốc."
Nguyễn Kim,Nguyễn Hoằng Dụ,LÀ_CHA_CỦA,"Người sinh ra Nguyễn Kim là Nguyễn Văn Lưu con Nguyễn Như Trác, anh Nguyễn Văn Lang và bác Nguyễn Hoằng Dụ."
Nguyễn Kim,Thái sư,ĐỐI_THỦ_CỦA,"Nguyễn Kim là Thượng phụ Thái sư Hưng Quốc công; Trịnh Kiểm là Dực Quận công, Trịnh Công Năng là Tuyên Quận công; Lại Thế Vinh là Hòa Quận công lại ban cho mỗi vị một quả ấn và một thanh gươm để làm t..."
Nguyễn Kim,Nguyễn Uông,LÀ_CHA_CỦA,Năm Giáp Tý (1748) đời chúa Nguyễn Phúc Khoát truy tôn bà: Từ Tín Chiêu Đức Ý Phi đến năm Bính Dần (1806) Hoàng đế Gia Long chính thức truy tôn thụy hiệu đầy đủ là Từ Tín Chiêu Ý Hoằng Nhân Thục Tức T...
Nguyễn Kim,Lê Hiến Tông,PHỐI_NGẪU_VỚI,"Nguyễn Đức Trung là anh của Nguyễn Như Trác và là cha của Trường Lạc hoàng hậu Nguyễn Thị Hằng (Huyên) vợ vua Lê Thánh Tông, mẹ vua Lê Hiến Tông."
Nguyễn Kim,Lê Ý,ĐỐI_THỦ_CỦA,"Năm 1528, Lê Ý, con trai An Thái công chúa khởi binh chống lại, xưng niên hiệu Quang Thiệu, hiệu triệu tướng sĩ các xứ Thanh Hóa, Nghệ An hợp binh đánh nhà Mạc."
Nguyễn Kim,Nguyễn Văn Lang,LÀ_CHA_CỦA,"Người sinh ra Nguyễn Kim là Nguyễn Văn Lưu con Nguyễn Như Trác, anh Nguyễn Văn Lang và bác Nguyễn Hoằng Dụ."
Nguyễn Kim,Trịnh Kiểm,LÀ_CHA_CỦA,Năm Giáp Tý (1748) đời chúa Nguyễn Phúc Khoát truy tôn bà: Từ Tín Chiêu Đức Ý Phi đến năm Bính Dần (1806) Hoàng đế Gia Long chính thức truy tôn thụy hiệu đầy đủ là Từ Tín Chiêu Ý Hoằng Nhân Thục Tức T...
Nguyễn Kim,Trịnh Kiểm,ĐỐI_THỦ_CỦA,"Nguyễn Kim là Thượng phụ Thái sư Hưng Quốc công; Trịnh Kiểm là Dực Quận công, Trịnh Công Năng là Tuyên Quận công; Lại Thế Vinh là Hòa Quận công lại ban cho mỗi vị một quả ấn và một thanh gươm để làm t..."
Nguyễn Kim,Nguyễn Hoàng,LÀ_CHA_CỦA,"Bà sinh ra Nguyễn Hoàng và mất vào ngày 23 tháng Giêng âm lịch (không rõ năm) táng chung vào lăng Trường Nguyên ở núi Thiên Tôn, tỉnh Thanh Hóa."
Nguyễn Kim,Nguyễn Hoàng,LÀ_MẸ_CỦA,"Nguyễn Hoàng (1525–1613) mẹ là chánh thất Nguyễn Thị Mai, ông được vua Lê Trang Tông phong làm Hạ Khê hầu, sai đem quân đi đánh giặc."
Nguyễn Kim,Dương Chấp Nhất,ĐỐI_THỦ_CỦA,"Lê Trang Tông gia thăng Kim làm thái tể, sai làm đô tướng, tiết chế tướng sĩ các dinh, chia đường cùng tiến, bình định vùng tây nam.   == Cái chết == Nguyễn Kim bị Trung Hậu hầu Dương Chấp Nhất đầu độ..."
Nguyễn Kim,Gia Long,LÀ_CHA_CỦA,Năm Giáp Tý (1748) đời chúa Nguyễn Phúc Khoát truy tôn bà: Từ Tín Chiêu Đức Ý Phi đến năm Bính Dần (1806) Hoàng đế Gia Long chính thức truy tôn thụy hiệu đầy đủ là Từ Tín Chiêu Ý Hoằng Nhân Thục Tức T...
Nguyễn Kim,Gia Long,PHỐI_NGẪU_VỚI,"Đời vua Gia Long năm thứ 5 lại truy tôn là Di Mưu Thùy Dụ Khâm Cung Huệ Triết Hiển Hựu Hoành Hưu Tế Thế Khải Vận Nhân Thánh Tĩnh Hoàng đế, miếu hiệu là Triệu Tổ, lăng gọi là Trường Nguyên, và truy tôn..."
Nguyễn Phúc Quang,Minh Mạng,LÀ_MẸ_CỦA,"Nguyễn Phúc Quang (chữ Hán: 阮福㫕, 10 tháng 9 năm 1811 – 29 tháng 6 năm 1845), tước phong An Khánh vương (安慶王), là một hoàng tử con vua Gia Long nhà Nguyễn trong lịch sử Việt Nam.   == Tiểu sử == Hoàng ..."
Nguyễn Phúc Quang,Bảo Đại,LÀ_MẸ_CỦA,"Khi Bảo Đại ra Huế thăm mẹ là bà Từ Cung, ông cho gọi một người trong họ là Ý Trinh, cháu 5 đời của vương An Khánh đến gặp và tỏ ý muốn mua An Khánh Vương từ để tái dựng Hưng Miếu."
Nguyễn Phúc Quang,Bảo Đại,LÀ_ÔNG_BÀ_CỦA,"Bảo Đại nói với ông Ý Trinh rằng: ""Thưa chú, hiện nay ông nội bà nội (ý chỉ Thế tử Nguyễn Phúc Luân và Thái hậu Nguyễn Thị Hoàn) không có nơi nương tựa, mà cháu nội (Ý chỉ An Khánh vương Quang) lại có..."
Nguyễn Phúc Quang,Hoàng tử,LÀ_MẸ_CỦA,"Nguyễn Phúc Quang (chữ Hán: 阮福㫕, 10 tháng 9 năm 1811 – 29 tháng 6 năm 1845), tước phong An Khánh vương (安慶王), là một hoàng tử con vua Gia Long nhà Nguyễn trong lịch sử Việt Nam.   == Tiểu sử == Hoàng ..."
Nguyễn Phúc Quang,Thiệu Trị,LIÊN_KẾT_TỚI,"An Khánh công Quang được ban cho một con kỳ lân bằng vàng nặng 3 lạng 5 đồng cân.   === Thời Thiệu Trị === Năm Thiệu Trị thứ nhất (1841), vua xuống dụ miễn cho các thân công Kiến An, Định Viễn, Diên K..."
Nguyễn Phúc Quang,Nguyễn Phúc Tấn,LÀ_CON_CỦA,"Một người con trai của Diên Khánh vương Nguyễn Phúc Tấn (hoàng tử thứ 7 của Gia Long) tên là Diên Điệp được đưa sang kế tập phòng An Khánh, đổi tên thành Khâm Thịnh cho hợp với bài Phiên hệ thi phòng ..."
Nguyễn Phúc Quang,Nguyễn Phúc Luân,LÀ_ÔNG_BÀ_CỦA,"Bảo Đại nói với ông Ý Trinh rằng: ""Thưa chú, hiện nay ông nội bà nội (ý chỉ Thế tử Nguyễn Phúc Luân và Thái hậu Nguyễn Thị Hoàn) không có nơi nương tựa, mà cháu nội (Ý chỉ An Khánh vương Quang) lại có..."
Nguyễn Phúc Quang,Gia Long,LÀ_MẸ_CỦA,"Nguyễn Phúc Quang (chữ Hán: 阮福㫕, 10 tháng 9 năm 1811 – 29 tháng 6 năm 1845), tước phong An Khánh vương (安慶王), là một hoàng tử con vua Gia Long nhà Nguyễn trong lịch sử Việt Nam.   == Tiểu sử == Hoàng ..."
Nguyễn Phúc Quang,Gia Long,LÀ_CON_CỦA,"Một người con trai của Diên Khánh vương Nguyễn Phúc Tấn (hoàng tử thứ 7 của Gia Long) tên là Diên Điệp được đưa sang kế tập phòng An Khánh, đổi tên thành Khâm Thịnh cho hợp với bài Phiên hệ thi phòng ..."
Nguyễn Phúc Quang,Tôn nhân phủ,LIÊN_KẾT_TỚI,"Tôn nhân phủ bàn xét, Đức Thọ công và An Khánh công đều bị phạt lương 1 năm, còn Từ Sơn công vì trễ bỏ việc tế, phạt lương 4 năm."
Nguyễn Phúc Quang,Nguyễn Thị Hoàn,LÀ_ÔNG_BÀ_CỦA,"Bảo Đại nói với ông Ý Trinh rằng: ""Thưa chú, hiện nay ông nội bà nội (ý chỉ Thế tử Nguyễn Phúc Luân và Thái hậu Nguyễn Thị Hoàn) không có nơi nương tựa, mà cháu nội (Ý chỉ An Khánh vương Quang) lại có..."
Gia Định,Nam Kỳ,ĐƯỢC_BỔ_NHIỆM_BỞI,Vị quan văn Pháp đầu tiên được cử làm Thống đốc Nam Kỳ là Charles Le Myre de Vilers.
Gia Định,Nam Kỳ,ĐỒNG_MINH_VỚI,"Lần hồi cả Nam Kỳ Lục tỉnh đều bị họ chiếm hết, rồi trở thành thuộc địa (theo Hòa ước Giáp Tuất, 1874).   === Dưới thời Pháp thuộc ===   ==== Về Nam Kỳ lục tỉnh ==== Tính đến năm 1944, Nam Kỳ lục tỉnh..."
Gia Định,Thiệu Trị,LIÊN_KẾT_TỚI,"Theo thống kê năm 1819, thì 5 trấn của Gia Định Thành có khoảng 700.000 dân, riêng trấn Phiên An có khoảng 180.000 dân.   === Dưới thời Minh Mạng - Thiệu Trị ===  Năm Minh Mạng thứ 13 (Nhâm Thìn, 1832..."
Gia Định,Dương Ngạn Địch,ĐƯỢC_PHỤC_VỤ_BỞI,"Vua dụ tha tội...Khi ấy địa đầu trấn Gia Định là hai xứ Mỗi Xoài, Đồng Nai đã có dân lưu tán của nước ta cùng ở lẫn với người Cao Mên, để khai khẩn đất""..   === Trong công cuộc Nam tiến === Năm Kỷ Mùi..."
Gia Định,Thành phố Hồ Chí Minh,LIÊN_KẾT_TỚI,"Đến ngày 2 tháng 7 năm 1976, thành phố Sài Gòn - Gia Định được chính thức đổi tên thành Thành phố Hồ Chí Minh."
Gia Định,Lê Văn Duyệt,LIÊN_KẾT_TỚI,"Tổng trấn đầu tiên của Gia Định Thành là Nguyễn Văn Nhơn (hay Nhân), và vị Tổng trấn cuối cùng là Lê Văn Duyệt."
Gia Định,Minh Mạng,LIÊN_KẾT_TỚI,"Theo thống kê năm 1819, thì 5 trấn của Gia Định Thành có khoảng 700.000 dân, riêng trấn Phiên An có khoảng 180.000 dân.   === Dưới thời Minh Mạng - Thiệu Trị ===  Năm Minh Mạng thứ 13 (Nhâm Thìn, 1832..."
Gia Định,Nguyễn Văn Nhơn,LIÊN_KẾT_TỚI,"Tổng trấn đầu tiên của Gia Định Thành là Nguyễn Văn Nhơn (hay Nhân), và vị Tổng trấn cuối cùng là Lê Văn Duyệt."
Gia Định,Tự Đức,LIÊN_KẾT_TỚI,"Năm Thiệu Trị thứ nhất (1841), lại đặt thêm phủ Hòa Thịnh (gồm hai huyện Tân Hòa và Tân Thịnh), và phủ Tân Bình lại đặt thêm huyện Bình Long.   === Dưới thời Tự Đức === Năm Tự Đức thứ 5 (1852), bỏ bớt..."
Gia Định,Nguyễn Phúc Khoát,LIÊN_KẾT_TỚI,"Dần dần, đến đời chúa Nguyễn Phúc Khoát, vùng đất phía Nam nới rộng thêm ra, theo chính sách ""tàm thực"" (lối xâm lấn dần dần như tằm ăn lá dâu) của tướng Nguyễn Cư Trinh."
Gia Định,Nguyễn Đình Đầu,LIÊN_KẾT_TỚI,"Theo Nguyễn Đình Đầu, sở dĩ trấn Gia Định được đổi tên là ""Gia Định Thành"" là vì trước đây Gia Định và Phiên An cùng gọi là ""trấn"", rất dễ lẫn nhau, và dễ nhầm là ngang bậc nhau."
Gia Định,Trịnh Hoài Đức,LIÊN_KẾT_TỚI,"Quận Thủ Đức gồm 15 xã: Tam Bình Xã, Long Bình, Long Phước Thôn, Long Thạnh Mỹ, Bình Trưng, Thạnh Mỹ Lợi, Phú Hữu, An Phú, Linh Xuân Thôn, Phước Long Xã, Linh Đông Xã, Long Trường, Tăng Nhơn Phú, Hiệp..."
Gia Định,Nguyễn Cư Trinh,LIÊN_KẾT_TỚI,"Dần dần, đến đời chúa Nguyễn Phúc Khoát, vùng đất phía Nam nới rộng thêm ra, theo chính sách ""tàm thực"" (lối xâm lấn dần dần như tằm ăn lá dâu) của tướng Nguyễn Cư Trinh."
Gia Định,Đồng Nai,ĐƯỢC_PHỤC_VỤ_BỞI,"Vua dụ tha tội...Khi ấy địa đầu trấn Gia Định là hai xứ Mỗi Xoài, Đồng Nai đã có dân lưu tán của nước ta cùng ở lẫn với người Cao Mên, để khai khẩn đất""..   === Trong công cuộc Nam tiến === Năm Kỷ Mùi..."
Gia Định,Nguyễn Hữu Cảnh,LIÊN_KẾT_TỚI,"Đến đầu năm Mậu Dần (1698), nhận lệnh của chúa Nguyễn Phúc Chu, Thống suất Nguyễn Hữu Cảnh đi kinh lược nước Chân Lạp."
Gia Định,Gia Định Thành,LIÊN_KẾT_TỚI,"Đến năm Mậu Thìn (1808), nhà vua này định lại bờ cõi, phân địa giới toàn lãnh thổ Việt Nam ra làm 4 dinh gồm 25 trấn, đồng thời lại chia làm hai miền Bắc Nam, gọi là Bắc Thành và Gia Định Thành để tiệ..."
Gia Định,Nam Kỳ Lục tỉnh,ĐỒNG_MINH_VỚI,"Lần hồi cả Nam Kỳ Lục tỉnh đều bị họ chiếm hết, rồi trở thành thuộc địa (theo Hòa ước Giáp Tuất, 1874).   === Dưới thời Pháp thuộc ===   ==== Về Nam Kỳ lục tỉnh ==== Tính đến năm 1944, Nam Kỳ lục tỉnh..."
Gia Định,Nam Bộ,LIÊN_KẾT_TỚI,"Năm 1956, tỉnh Chợ Lớn sáp nhập với tỉnh Tân An thành tỉnh Long An, tỉnh Gò Công sáp nhập với tỉnh Mỹ Tho thành tỉnh Định Tường...   === Thời Việt Nam Cộng hòa ===  Năm 1956, dưới thời Việt Nam Cộng h..."
Gia Định,Thái Lan,ĐỐI_THỦ_CỦA,Trong khi đó triều đình ấy phải tập trung lực lượng ở phía nam Biển Hồ (sau khi bỏ Ăngco ở phía bắc) để đối đầu với Xiêm La (nay là Thái Lan) đang tiếp tục lấn đất Chân Lạp ở phía tây.
Gia Định,Gia Long,LIÊN_KẾT_TỚI,"Sau khi con đường Nam tiến thành công, toàn lãnh thổ miền Nam được phân ra thành ba dinh lớn là: Trấn Biên dinh (trấn lỵ ở Biên Hòa), Phiên Trấn dinh (trấn lỵ ở Gia Định) và Long Hồ dinh (trấn lỵ ở Vĩ..."
Gia Định,Nguyễn Phúc Tần,LIÊN_KẾT_TỚI,"Và căn cứ đoạn chép trong Gia Định thành thông chí, thì lúc bấy giờ lưu dân Việt ""ở lẫn với người Cao Miên"" (tức Chân Lạp), trích:   ""Năm Mậu Tuất (1658)...vua (chúa Nguyễn Phúc Tần) sai Phó tướng Yến..."
Gia Định,Lê Văn Khôi,LIÊN_KẾT_TỚI,"Tháng 5 (âm lịch) năm Quý Tỵ (1833), Lê Văn Khôi khởi binh chiếm thành Phiên An."
Gia Định,Trần Thượng Xuyên,ĐƯỢC_PHỤC_VỤ_BỞI,"Vua dụ tha tội...Khi ấy địa đầu trấn Gia Định là hai xứ Mỗi Xoài, Đồng Nai đã có dân lưu tán của nước ta cùng ở lẫn với người Cao Mên, để khai khẩn đất""..   === Trong công cuộc Nam tiến === Năm Kỷ Mùi..."
Gia Định,Nguyễn Phúc Chu,LIÊN_KẾT_TỚI,"Đến đầu năm Mậu Dần (1698), nhận lệnh của chúa Nguyễn Phúc Chu, Thống suất Nguyễn Hữu Cảnh đi kinh lược nước Chân Lạp."
Gia Định,Gia Định thành thông chí,LIÊN_KẾT_TỚI,"Và căn cứ đoạn chép trong Gia Định thành thông chí, thì lúc bấy giờ lưu dân Việt ""ở lẫn với người Cao Miên"" (tức Chân Lạp), trích:   ""Năm Mậu Tuất (1658)...vua (chúa Nguyễn Phúc Tần) sai Phó tướng Yến..."
Gia Định,Bắc Thành,LIÊN_KẾT_TỚI,"Đến năm Mậu Thìn (1808), nhà vua này định lại bờ cõi, phân địa giới toàn lãnh thổ Việt Nam ra làm 4 dinh gồm 25 trấn, đồng thời lại chia làm hai miền Bắc Nam, gọi là Bắc Thành và Gia Định Thành để tiệ..."
Phạm Ngạn,Nguyễn Huệ,ĐỐI_THỦ_CỦA,"Lê Văn Quân đem binh tiến đánh được Bình Thuận. (ĐNTL Tập 1, trang 213) Trong đợt tấn công lần thứ ba vào Gia Định của Tây Sơn năm 1782, trong khi Tây Sơn vương Nguyễn Nhạc, Long Nhương Tướng quân Ngu..."
Phạm Ngạn,Lê Văn Hưng,ĐƯỢC_PHỤC_VỤ_BỞI,"Năm 1773, Trong giai đoạn đầu của khởi nghĩa Tây Sơn, Phạm Ngạn cùng các tướng Lê Văn Hưng, Nguyễn Quang Huy thường theo đường bộ từ Phú Yên đánh vào Diên Khánh, Bình Thuận, Phiên Trấn."
Phạm Ngạn,Phạm Văn Tham,LÀ_ANH_CHỊ_EM_CỦA,"Phạm Ngạn (范彥), một tướng lĩnh kiệt xuất của phong trào Tây Sơn.   == Hành trạng == Phạm Ngạn là em của Thái bảo Phạm Văn Tham, có chị gái lấy Thái Đức Nguyễn Nhạc."
Phạm Ngạn,Phạm Văn Tham,ĐƯỢC_PHỤC_VỤ_BỞI,"Sau khi kết thông gia với họ Phạm, Phạm Ngạn và Phạm Văn Tham rất được Nguyễn Nhạc tin dùng."
Phạm Ngạn,Lê Văn Quân,ĐỐI_THỦ_CỦA,"Lê Văn Quân đem binh tiến đánh được Bình Thuận. (ĐNTL Tập 1, trang 213) Trong đợt tấn công lần thứ ba vào Gia Định của Tây Sơn năm 1782, trong khi Tây Sơn vương Nguyễn Nhạc, Long Nhương Tướng quân Ngu..."
Phạm Ngạn,Nguyễn Nhạc,ĐỐI_THỦ_CỦA,"Lê Văn Quân đem binh tiến đánh được Bình Thuận. (ĐNTL Tập 1, trang 213) Trong đợt tấn công lần thứ ba vào Gia Định của Tây Sơn năm 1782, trong khi Tây Sơn vương Nguyễn Nhạc, Long Nhương Tướng quân Ngu..."
Phạm Ngạn,Nguyễn Nhạc,LÀ_ANH_CHỊ_EM_CỦA,"Phạm Ngạn (范彥), một tướng lĩnh kiệt xuất của phong trào Tây Sơn.   == Hành trạng == Phạm Ngạn là em của Thái bảo Phạm Văn Tham, có chị gái lấy Thái Đức Nguyễn Nhạc."
Phạm Ngạn,Nguyễn Quang Huy,ĐƯỢC_PHỤC_VỤ_BỞI,"Năm 1773, Trong giai đoạn đầu của khởi nghĩa Tây Sơn, Phạm Ngạn cùng các tướng Lê Văn Hưng, Nguyễn Quang Huy thường theo đường bộ từ Phú Yên đánh vào Diên Khánh, Bình Thuận, Phiên Trấn."
Phạm Ngạn,Lý Tài,ĐỐI_THỦ_CỦA,"Trần Phượng chống đánh ở sông Phúc Lộc không được. (ĐNTL Tập 1, trang 213) Trong giai đoạn này ông thường giao chiến với các tướng Tống Phúc Hiệp, Tống Phúc Hòa, Lý Tài, Tôn Thất Dụ và Chu Văn Tiếp."
Phạm Ngạn,Trịnh Hoài Đức,LIÊN_KẾT_TỚI,Gia Định Thành thông chí - Trịnh Hoài Đức 4.
Phạm Ngạn,Gia Định Thành thông chí,LIÊN_KẾT_TỚI,Gia Định Thành thông chí - Trịnh Hoài Đức 4.
Trần Văn Giàu,Nam Kỳ,PHỤC_VỤ_CHO,"Chiều 24 tháng 8, lực lượng Thanh niên Tiền phong vũ trang dưới quyền lãnh đạo của Xứ ủy Nam Kỳ ở Tân An, Biên Hòa, Thủ Dầu Một, Tây Ninh khởi nghĩa giành chính quyền và sau đó dồn về Sài Gòn."
Trần Văn Giàu,Ngô Tấn Nhơn,ĐƯỢC_BỔ_NHIỆM_BỞI,"Ngày 23 tháng 9 năm 1945, trong hội nghị tại nhà số 629 đường Cây Mai (nay là đường Nguyễn Trãi), có các thành viên: Hoàng Quốc Việt, Cao Hồng Lãnh (của Tổng bộ Việt Minh), Ung Văn Khiêm, Nguyễn Văn N..."
Trần Văn Giàu,Hồ Chí Minh,LÀ_HỌC_TRÒ_CỦA,"Từ lãi suất của 1.000 lượng vàng này, hằng năm Giải thưởng Trần Văn Giàu được trao cho các công trình nghiên cứu ở trên hai lĩnh vực: Lịch sử và Lịch sử tư tưởng liên quan đến cực Nam Trung Bộ (tỉnh B..."
Trần Văn Giàu,Hồ Chí Minh,ĐỒNG_MINH_VỚI,"Ngày 8 tháng 8 năm 2012, theo Quyết định số 34/2012/QĐ-UBND của Ủy ban nhân dân Thành phố Hồ Chí Minh, Tỉnh lộ 10B cùng với một đoạn đường Tỉnh lộ 10 được đặt tên là đường Trần Văn Giàu."
Trần Văn Giàu,Lý Chính Thắng,LIÊN_KẾT_TỚI,"Giữa tháng 4 năm 1945 Lý Chính Thắng cùng Nguyễn Thị Kỳ – giao liên của Trung ương Đảng mang theo Nghị quyết của Hội nghị TƯ 8 (1941) và Chỉ thị ""Nhật Pháp bắn nhau và hành động của chúng ta"" về đến N..."
Trần Văn Giàu,Hoàng Quốc Việt,ĐƯỢC_BỔ_NHIỆM_BỞI,"Ngày 23 tháng 9 năm 1945, trong hội nghị tại nhà số 629 đường Cây Mai (nay là đường Nguyễn Trãi), có các thành viên: Hoàng Quốc Việt, Cao Hồng Lãnh (của Tổng bộ Việt Minh), Ung Văn Khiêm, Nguyễn Văn N..."
Trần Văn Giàu,Thành phố Hồ Chí Minh,LÀ_HỌC_TRÒ_CỦA,"Từ lãi suất của 1.000 lượng vàng này, hằng năm Giải thưởng Trần Văn Giàu được trao cho các công trình nghiên cứu ở trên hai lĩnh vực: Lịch sử và Lịch sử tư tưởng liên quan đến cực Nam Trung Bộ (tỉnh B..."
Trần Văn Giàu,Thành phố Hồ Chí Minh,ĐỒNG_MINH_VỚI,"Ngày 8 tháng 8 năm 2012, theo Quyết định số 34/2012/QĐ-UBND của Ủy ban nhân dân Thành phố Hồ Chí Minh, Tỉnh lộ 10B cùng với một đoạn đường Tỉnh lộ 10 được đặt tên là đường Trần Văn Giàu."
Trần Văn Giàu,Nguyễn Tấn Gi Trọng,LIÊN_KẾT_TỚI,"Từ Thái Lan, ông vừa vận động nhiều thanh niên Việt kiều về Nam bộ chiến đấu, vừa mua sắm vũ khí tiếp tế cho quân dân Nam Bộ.   == Sự nghiệp giáo dục và nghiên cứu == Đầu năm 1947, ông được điều trở v..."
